score,distance_to_goal,n_steps,sum_dists,payload_pos_w,payload_vel_w,payload_accel_w,payload_quat_w_0,payload_quat_w_1,payload_quat_w_2,payload_quat_w_3,drone_quat_w_0,drone_quat_w_1,drone_quat_w_2,drone_quat_w_3,payload_angvel_w,drone_angvel_w,cable_angles_w,N,velocity_ref,r_T,r_tau,W_Tf,T_f_initial,N_lookahead
28.42422515830467,28.42422515830467,1,0.0,9.664047059698017,0.63394327671481,0.5655667047441213,0.7286766244571705,0.909977676508029,0.02341659453869642,0.04732159478510187,0.560238840305176,0.21962104739142546,0.6881345032297259,0.06747278240263847,0.5533608920696251,0.7762995169958735,0.0,11,9.737188374612867,0.09302566386839047,0.2868125072104672,0.977512393548437,1.5959003066158233,5
25.20165847446668,25.20165847446668,252,8.966055459752017,12.584119181479062,0.47398072238334804,0.05447545503048028,0.144845157153704,0.6712587435359898,0.5136745722254143,0.2751765653271998,0.5565995799502604,0.29915195681698187,0.0,0.7777392731462275,0.5705761745191955,0.06823999713094003,0.8150933753821659,11,7.836620482984662,0.15470433969947073,0.6869474478723339,0.0,1.719511155313171,4
28.42422515830467,28.42422515830467,1,0.0,45.483233944980235,0.2619834702160571,0.31623360913866394,0.28384325880796507,0.23735137097294837,0.2580990187207598,0.15361195768102653,0.025635415457543494,0.6338263631464087,0.4883589457182906,0.8673408918757589,0.958057771618454,0.6233344955004757,0.4398102001183288,11,4.682524663062354,0.10710410697222233,0.510345099576725,0.610492074189115,1.6048167679626562,5
1.2750743679770193,1.2750743679770193,10262,8320.8629359508,14.202765489874237,0.49461361780590174,0.05828755784797698,0.5652292329964769,0.2476769390507663,0.9378743480085939,0.0,0.25945255364554504,0.7311372095412311,0.7374852566428415,0.18595155407708983,0.6921989954690181,0.6882984373765065,0.2523273701218792,7,5.744150028121345,0.24831312915559683,0.32933484002049096,0.6301751318964142,1.1952034958498698,4
28.42422515830467,28.42422515830467,1,0.0,30.780748498849825,0.9870466440083702,0.4316299364692664,0.0,0.780089894821583,0.03861544892203398,0.28768857099523054,0.5768501287462008,0.768743954338401,0.6476236839474421,0.4773388626427059,0.7349454146446792,0.9617014975834698,0.7780478944595105,14,8.379419035149414,0.11935695186338055,0.2826015894551636,0.4994213074275139,2.656533378909709,9
16.775990137597574,16.775990137597574,2037,4188.254032346278,8.999529813459285,0.8129128676730254,0.09331983862096654,0.8561781217834595,0.2376928001655664,0.800591043626156,0.48976917206123494,0.15953292162388777,0.01119530551009603,0.7183161184085033,0.35146261464871337,0.35804941764589915,0.6430524723992554,0.5792290215416057,11,4.660763101430728,0.3693913661432453,0.9503804066220095,0.8701604341863269,1.583534798885921,9
21.86573504906345,21.86573504906345,405,376.9430242237421,43.14361730100066,0.23687481839927407,0.0,0.22460980145363027,0.281592885468199,0.6936267114552004,0.03690486315467974,0.2626767142936816,0.4188809196624063,0.4252379905605848,0.5461630438355123,0.1085826985294392,0.1413727801529142,0.9769258227782511,11,5.827473955161436,0.14151480966721042,0.0,0.0484223477922352,1.4909650095947617,6
0.8198361841715702,0.8198361841715702,4312,1176.9313154957397,8.382392815859722,0.8240424648722577,0.007372343427460313,0.22225237256606542,0.30139010175275316,0.4352122529889348,0.9334450591359029,0.07251298713888264,0.42321129073292624,0.592578169191324,0.015540390804360156,0.32310903740637575,0.8988856422578758,0.5237500791167811,10,5.544142430319684,0.10861963196956888,0.13984250412241858,0.8381608215889153,1.6815006615943007,5
0.592797517291528,0.592797517291528,4838,15662.408330391841,19.29957119727543,0.3103945818797021,0.3867512059310057,0.8016952001942255,0.3110269480561127,0.7774653126808166,0.630887923618627,0.1607092711459007,0.3076984195849704,0.40770068968203704,0.3754786227330455,0.43104115765204903,0.32574651844378677,0.18275629481989594,8,7.95783508269537,0.6150089655966862,0.17682831342740554,0.8888758359481344,1.061148132488944,5
1.6520173345340534,1.6520173345340534,2448,3113.5028338676757,6.57486094379809,0.31972212896280466,0.1840293539382937,0.7386751200985912,0.28955168295890277,0.6519179418368789,0.0,0.9258637206424742,0.13359973570533537,0.31571408280459357,0.03763425884107107,0.3660033835735252,0.10841455487874882,0.3721073897808791,10,6.792600786265341,0.25020677154747123,0.2845836358140524,0.35071170718471606,1.6432411442396124,6
28.42422515830467,28.42422515830467,1,0.0,8.415432131872786,0.7275458324662912,0.0,0.0,0.28828741816651277,0.3007797642496728,0.15353354700742258,0.4789154117614862,0.8559788709921591,0.0,0.33006743961588797,0.39927846646237336,0.45835502713727333,0.3875309270568304,10,5.36646932306401,0.0,0.22729128151761843,0.784149813070699,1.7020132774118903,4
17.58483279889561,17.58483279889561,2737,277.0127918597546,9.546379709894122,0.9357966549264332,0.29495559719013925,0.16719915864087379,0.23396721545091928,0.4503619602722962,0.5236062166135094,0.45786485067738303,0.45078975326948684,0.2526186744840081,0.14633509661250904,0.1714833602806952,0.4663925347743958,0.7569367963439156,11,7.035387326905839,0.10010590221033332,0.02754379361754598,0.21187784344472388,1.6062331050657832,5
1.4327165431071822,1.4327165431071822,4328,2906.2847015336592,5.0,0.43583674011393136,0.09906649009883885,0.9672234146033093,0.33629152619316505,0.960659970902367,0.6802264718505793,0.3219172350255274,0.9972813607343113,0.3787412349059578,0.07513208366891612,0.2635266848080032,0.921658901244654,0.8203168603771595,9,6.8187191122524995,0.23295316328969806,0.23380461574894362,0.273473450192173,1.826967730489363,5
3.7080350055608995,3.7080350055608995,4058,4323.863297068859,5.187096264571495,0.37045455249850334,0.0,0.28956072412702977,0.3456524456634555,0.5263578953891392,0.41570242913719685,0.07031575851241614,0.3356025492299687,0.5838257716840042,0.026740115842805612,0.5244399123703197,0.8345293807623769,0.23289044805331177,9,2.877509102522028,0.24202468635344604,0.2117266756516772,0.6064192628480023,1.8164193625646816,5
11.52873486224308,11.52873486224308,1993,4765.352923803235,8.233903639189212,0.35353429823336563,0.004926888648226028,0.9167202399431671,0.24737358818438082,0.1330100769671201,0.020555401674314557,0.8023606766137203,0.006959452044541316,0.04815138420808312,0.031819469940336485,0.37092855668968244,0.03435864919726562,0.9126342422012423,9,4.699546707628589,0.13797270564772812,0.06562483817190608,0.2665790771013144,1.7491838993856135,6
28.421852453493894,28.421852453493894,11,0.00010710771799993216,15.11432148351423,0.64823917716902,0.1150951567913442,0.3229595263572521,0.0766986683782977,0.13165105494345083,0.5174956620251809,0.15893807229352933,0.12379411991277582,0.11489538575774036,0.8745267913291439,0.7539152605509947,0.2417151841138787,0.5625004588276744,11,6.508492658503581,0.13294451869251012,0.9263631785571449,0.5023492544619383,2.7806363091058515,5
0.48985513269949704,0.4739890243971904,5802,317.7566349748515,5.313639645728919,0.9583726836799908,0.46702623866832954,0.5508112892485197,0.42140653561325303,0.6793274829055034,0.8858833265833316,0.7062366179887538,0.7863467016757285,0.3965682975082538,0.5150584322277608,0.6134062032203643,0.9693455536542626,0.2652704970705689,10,8.08067232555583,0.27614509200889825,0.3194070936717392,0.6833045231630417,1.8543918906640164,4
5.501332355033009,5.501332355033009,2348,6522.284400069851,5.1745196904808894,0.25580623474311226,0.37359430846536845,0.423319573231495,0.41814353897357254,0.747026280344797,0.4427019673035404,0.17555955014744584,0.7794459330210846,0.029441990963550047,0.4979875673186902,0.47248228059506536,0.40609226093415607,0.5507991521234897,10,9.027773833175095,0.27417174043774967,0.3210002703261905,0.3870601644057116,1.8563639146750401,4
